#1
# HP210-35A
# vRef = 2.10
# Bref = 1.5
# fRef = 50
# dens = 7600
double JH(33, 2)
0.000000000	00.00000000
0.025919331	9.985741149
0.069523566	20.0032985
0.157919643	29.99131223
0.310696336	39.99296148
0.495575717	49.94688643
0.667311375	60.05989237
0.79842699	70.04108835
0.902997153	79.93251719
0.9866471	90.06256753
1.059814219	102.0731825
1.151955768	125.0831117
1.211916861	149.9906499
1.250651704	174.6482037
1.278529261	199.9420815
1.315699982	249.9389648
1.358255118	350.0690866
1.393774236	499.832478
1.429885084	749.6123618
1.454792752	996.9833049
1.475236766	1248.331273
1.492921426	1501.156421
1.522227936	1997.375488
1.547340887	2498.253356
1.640184287	4984.689266
1.706306193	7468.284445
1.756764285	9939.153144
1.829046238	15036.56266
1.865075555	19162.44182
1.886103056	23153.10214
1.896727738	26361.99302
1.904031795	30025.40101
1.906798259	31916.19224
